stationary_mission_id,disp_group,category_icon,description,mission_condition,condition_value_1,condition_value_2,condition_value_3,condition_num,mission_reward_id,system_id,start_time,end_time
21001188,20,201,"通关主线关卡14-2 (普通)吧",1001,11014002,0,0,1,21001004,101,"2020/09/15 11:00:00","2099/12/31 23:59:59"
21001189,20,201,"通关主线关卡14-3 (普通)吧",1001,11014003,0,0,1,21001004,101,"2020/09/15 11:00:00","2099/12/31 23:59:59"
21001190,20,201,"通关主线关卡14-4 (普通)吧",1001,11014004,0,0,1,21001004,101,"2020/09/15 11:00:00","2099/12/31 23:59:59"
21001191,20,201,"通关主线关卡14-5 (普通)吧",1001,11014005,0,0,1,21001004,101,"2020/09/15 11:00:00","2099/12/31 23:59:59"
21001192,20,201,"通关主线关卡14-6 (普通)吧",1001,11014006,0,0,1,21001004,101,"2020/09/15 11:00:00","2099/12/31 23:59:59"
21001193,20,201,"通关主线关卡14-7 (普通)吧",1001,11014007,0,0,1,21001004,101,"2020/09/15 11:00:00","2099/12/31 23:59:59"
21001194,20,201,"通关主线关卡14-8 (普通)吧",1001,11014008,0,0,1,21001004,101,"2020/09/15 11:00:00","2099/12/31 23:59:59"
21001195,20,201,"通关主线关卡14-9 (普通)吧",1001,11014009,0,0,1,21001004,101,"2020/09/15 11:00:00","2099/12/31 23:59:59"
21001196,20,201,"通关主线关卡14-10 (普通)吧",1001,11014010,0,0,1,21001004,101,"2020/09/15 11:00:00","2099/12/31 23:59:59"
21001197,20,201,"通关主线关卡14-11 (普通)吧",1001,11014011,0,0,1,21001004,101,"2020/09/15 11:00:00","2099/12/31 23:59:59"
21001198,20,201,"通关主线关卡14-12 (普通)吧",1001,11014012,0,0,1,21001004,101,"2020/09/15 11:00:00","2099/12/31 23:59:59"
21001199,20,201,"通关主线关卡14-13 (普通)吧",1001,11014013,0,0,1,21001004,101,"2020/09/15 11:00:00","2099/12/31 23:59:59"
21001200,20,201,"通关主线关卡14-14 (普通)吧",1001,11014014,0,0,1,21001004,101,"2020/09/15 11:00:00","2099/12/31 23:59:59"
21001201,20,201,"通关主线关卡15-1 (普通)吧",1001,11015001,0,0,1,21001004,101,"2020/10/09 11:00:00","2099/12/31 23:59:59"
21001202,20,201,"通关主线关卡15-2 (普通)吧",1001,11015002,0,0,1,21001004,101,"2020/10/09 11:00:00","2099/12/31 23:59:59"
21001203,20,201,"通关主线关卡15-3 (普通)吧",1001,11015003,0,0,1,21001004,101,"2020/10/09 11:00:00","2099/12/31 23:59:59"
21001204,20,201,"通关主线关卡15-4 (普通)吧",1001,11015004,0,0,1,21001004,101,"2020/10/09 11:00:00","2099/12/31 23:59:59"
21001205,20,201,"通关主线关卡15-5 (普通)吧",1001,11015005,0,0,1,21001004,101,"2020/10/09 11:00:00","2099/12/31 23:59:59"
21001206,20,201,"通关主线关卡15-6 (普通)吧",1001,11015006,0,0,1,21001004,101,"2020/10/09 11:00:00","2099/12/31 23:59:59"
21001207,20,201,"通关主线关卡15-7 (普通)吧",1001,11015007,0,0,1,21001004,101,"2020/10/09 11:00:00","2099/12/31 23:59:59"
21001208,20,201,"通关主线关卡15-8 (普通)吧",1001,11015008,0,0,1,21001004,101,"2020/10/09 11:00:00","2099/12/31 23:59:59"
21001209,20,201,"通关主线关卡15-9 (普通)吧",1001,11015009,0,0,1,21001004,101,"2020/10/09 11:00:00","2099/12/31 23:59:59"
21001210,20,201,"通关主线关卡15-10 (普通)吧",1001,11015010,0,0,1,21001004,101,"2020/10/09 11:00:00","2099/12/31 23:59:59"
21001211,20,201,"通关主线关卡15-11 (普通)吧",1001,11015011,0,0,1,21001004,101,"2020/10/09 11:00:00","2099/12/31 23:59:59"
21001212,20,201,"通关主线关卡15-12 (普通)吧",1001,11015012,0,0,1,21001004,101,"2020/10/09 11:00:00","2099/12/31 23:59:59"
21001213,20,201,"通关主线关卡15-13 (普通)吧",1001,11015013,0,0,1,21001004,101,"2020/10/09 11:00:00","2099/12/31 23:59:59"
21001214,20,201,"通关主线关卡15-14 (普通)吧",1001,11015014,0,0,1,21001004,101,"2020/10/09 11:00:00","2099/12/31 23:59:59"
21001215,20,201,"通关主线关卡16-1 (普通)吧",1001,11016001,0,0,1,21001004,101,"2020/11/10 11:00:00","2099/12/31 23:59:59"
21001216,20,201,"通关主线关卡16-2 (普通)吧",1001,11016002,0,0,1,21001004,101,"2020/11/10 11:00:00","2099/12/31 23:59:59"
21001217,20,201,"通关主线关卡16-3 (普通)吧",1001,11016003,0,0,1,21001004,101,"2020/11/10 11:00:00","2099/12/31 23:59:59"
21001218,20,201,"通关主线关卡16-4 (普通)吧",1001,11016004,0,0,1,21001004,101,"2020/11/10 11:00:00","2099/12/31 23:59:59"
21001219,20,201,"通关主线关卡16-5 (普通)吧",1001,11016005,0,0,1,21001004,101,"2020/11/10 11:00:00","2099/12/31 23:59:59"
21001220,20,201,"通关主线关卡16-6 (普通)吧",1001,11016006,0,0,1,21001004,101,"2020/11/10 11:00:00","2099/12/31 23:59:59"
21001221,20,201,"通关主线关卡16-7 (普通)吧",1001,11016007,0,0,1,21001004,101,"2020/11/10 11:00:00","2099/12/31 23:59:59"
21001222,20,201,"通关主线关卡16-8 (普通)吧",1001,11016008,0,0,1,21001004,101,"2020/11/10 11:00:00","2099/12/31 23:59:59"
21001223,20,201,"通关主线关卡16-9 (普通)吧",1001,11016009,0,0,1,21001004,101,"2020/11/10 11:00:00","2099/12/31 23:59:59"
21001224,20,201,"通关主线关卡16-10 (普通)吧",1001,11016010,0,0,1,21001004,101,"2020/11/10 11:00:00","2099/12/31 23:59:59"
21001225,20,201,"通关主线关卡16-11 (普通)吧",1001,11016011,0,0,1,21001004,101,"2020/11/10 11:00:00","2099/12/31 23:59:59"
21001226,20,201,"通关主线关卡16-12 (普通)吧",1001,11016012,0,0,1,21001004,101,"2020/11/10 11:00:00","2099/12/31 23:59:59"
21001227,20,201,"通关主线关卡16-13 (普通)吧",1001,11016013,0,0,1,21001004,101,"2020/11/10 11:00:00","2099/12/31 23:59:59"
21001228,20,201,"通关主线关卡16-14 (普通)吧",1001,11016014,0,0,1,21001004,101,"2020/11/10 11:00:00","2099/12/31 23:59:59"
21001229,20,201,"通关主线关卡17-1 (普通)吧",1001,11017001,0,0,1,21001004,101,"2020/11/30 11:00:00","2099/12/31 23:59:59"
21001230,20,201,"通关主线关卡17-2 (普通)吧",1001,11017002,0,0,1,21001004,101,"2020/11/30 11:00:00","2099/12/31 23:59:59"
21001231,20,201,"通关主线关卡17-3 (普通)吧",1001,11017003,0,0,1,21001004,101,"2020/11/30 11:00:00","2099/12/31 23:59:59"
21001232,20,201,"通关主线关卡17-4 (普通)吧",1001,11017004,0,0,1,21001004,101,"2020/11/30 11:00:00","2099/12/31 23:59:59"
21001233,20,201,"通关主线关卡17-5 (普通)吧",1001,11017005,0,0,1,21001004,101,"2020/11/30 11:00:00","2099/12/31 23:59:59"
21001234,20,201,"通关主线关卡17-6 (普通)吧",1001,11017006,0,0,1,21001004,101,"2020/11/30 11:00:00","2099/12/31 23:59:59"
21001235,20,201,"通关主线关卡17-7 (普通)吧",1001,11017007,0,0,1,21001004,101,"2020/11/30 11:00:00","2099/12/31 23:59:59"
21001236,20,201,"通关主线关卡17-8 (普通)吧",1001,11017008,0,0,1,21001004,101,"2020/11/30 11:00:00","2099/12/31 23:59:59"
21001237,20,201,"通关主线关卡17-9 (普通)吧",1001,11017009,0,0,1,21001004,101,"2020/11/30 11:00:00","2099/12/31 23:59:59"
21001238,20,201,"通关主线关卡17-10 (普通)吧",1001,11017010,0,0,1,21001004,101,"2020/11/30 11:00:00","2099/12/31 23:59:59"
21001239,20,201,"通关主线关卡17-11 (普通)吧",1001,11017011,0,0,1,21001004,101,"2020/11/30 11:00:00","2099/12/31 23:59:59"
21001240,20,201,"通关主线关卡17-12 (普通)吧",1001,11017012,0,0,1,21001004,101,"2020/11/30 11:00:00","2099/12/31 23:59:59"
21001241,20,201,"通关主线关卡17-13 (普通)吧",1001,11017013,0,0,1,21001004,101,"2020/11/30 11:00:00","2099/12/31 23:59:59"
21001242,20,201,"通关主线关卡17-14 (普通)吧",1001,11017014,0,0,1,21001004,101,"2020/11/30 11:00:00","2099/12/31 23:59:59"
21001243,20,201,"通关主线关卡18-1 (普通)吧",1001,11018001,0,0,1,21001004,101,"2020/12/30 11:00:00","2099/12/31 23:59:59"
21001244,20,201,"通关主线关卡18-2 (普通)吧",1001,11018002,0,0,1,21001004,101,"2020/12/30 11:00:00","2099/12/31 23:59:59"
21001245,20,201,"通关主线关卡18-3 (普通)吧",1001,11018003,0,0,1,21001004,101,"2020/12/30 11:00:00","2099/12/31 23:59:59"
21001246,20,201,"通关主线关卡18-4 (普通)吧",1001,11018004,0,0,1,21001004,101,"2020/12/30 11:00:00","2099/12/31 23:59:59"
21001247,20,201,"通关主线关卡18-5 (普通)吧",1001,11018005,0,0,1,21001004,101,"2020/12/30 11:00:00","2099/12/31 23:59:59"
21001248,20,201,"通关主线关卡18-6 (普通)吧",1001,11018006,0,0,1,21001004,101,"2020/12/30 11:00:00","2099/12/31 23:59:59"
21001249,20,201,"通关主线关卡18-7 (普通)吧",1001,11018007,0,0,1,21001004,101,"2020/12/30 11:00:00","2099/12/31 23:59:59"
21001250,20,201,"通关主线关卡18-8 (普通)吧",1001,11018008,0,0,1,21001004,101,"2020/12/30 11:00:00","2099/12/31 23:59:59"
21001251,20,201,"通关主线关卡18-9 (普通)吧",1001,11018009,0,0,1,21001004,101,"2020/12/30 11:00:00","2099/12/31 23:59:59"
21001252,20,201,"通关主线关卡18-10 (普通)吧",1001,11018010,0,0,1,21001004,101,"2020/12/30 11:00:00","2099/12/31 23:59:59"
21001253,20,201,"通关主线关卡18-11 (普通)吧",1001,11018011,0,0,1,21001004,101,"2020/12/30 11:00:00","2099/12/31 23:59:59"
21001254,20,201,"通关主线关卡18-12 (普通)吧",1001,11018012,0,0,1,21001004,101,"2020/12/30 11:00:00","2099/12/31 23:59:59"
21001255,20,201,"通关主线关卡18-13 (普通)吧",1001,11018013,0,0,1,21001004,101,"2020/12/30 11:00:00","2099/12/31 23:59:59"
21001256,20,201,"通关主线关卡18-14 (普通)吧",1001,11018014,0,0,1,21001004,101,"2020/12/30 11:00:00","2099/12/31 23:59:59"
21001257,20,201,"通关主线关卡19-1 (普通)吧",1001,11019001,0,0,1,21001004,101,"2021/02/01 11:00:00","2099/12/31 23:59:59"
21001258,20,201,"通关主线关卡19-2 (普通)吧",1001,11019002,0,0,1,21001004,101,"2021/02/01 11:00:00","2099/12/31 23:59:59"
21001259,20,201,"通关主线关卡19-3 (普通)吧",1001,11019003,0,0,1,21001004,101,"2021/02/01 11:00:00","2099/12/31 23:59:59"
21001260,20,201,"通关主线关卡19-4 (普通)吧",1001,11019004,0,0,1,21001004,101,"2021/02/01 11:00:00","2099/12/31 23:59:59"
21001261,20,201,"通关主线关卡19-5 (普通)吧",1001,11019005,0,0,1,21001004,101,"2021/02/01 11:00:00","2099/12/31 23:59:59"
21001262,20,201,"通关主线关卡19-6 (普通)吧",1001,11019006,0,0,1,21001004,101,"2021/02/01 11:00:00","2099/12/31 23:59:59"
21001263,20,201,"通关主线关卡19-7 (普通)吧",1001,11019007,0,0,1,21001004,101,"2021/02/01 11:00:00","2099/12/31 23:59:59"
21001264,20,201,"通关主线关卡19-8 (普通)吧",1001,11019008,0,0,1,21001004,101,"2021/02/01 11:00:00","2099/12/31 23:59:59"
21001265,20,201,"通关主线关卡19-9 (普通)吧",1001,11019009,0,0,1,21001004,101,"2021/02/01 11:00:00","2099/12/31 23:59:59"
21001266,20,201,"通关主线关卡19-10 (普通)吧",1001,11019010,0,0,1,21001004,101,"2021/02/01 11:00:00","2099/12/31 23:59:59"
21001267,20,201,"通关主线关卡19-11 (普通)吧",1001,11019011,0,0,1,21001004,101,"2021/02/01 11:00:00","2099/12/31 23:59:59"
21001268,20,201,"通关主线关卡19-12 (普通)吧",1001,11019012,0,0,1,21001004,101,"2021/02/01 11:00:00","2099/12/31 23:59:59"
21001269,20,201,"通关主线关卡19-13 (普通)吧",1001,11019013,0,0,1,21001004,101,"2021/02/01 11:00:00","2099/12/31 23:59:59"
21001270,20,201,"通关主线关卡19-14 (普通)吧",1001,11019014,0,0,1,21001004,101,"2021/02/01 11:00:00","2099/12/31 23:59:59"
21001271,20,201,"通关主线关卡20-1 (普通)吧",1001,11020001,0,0,1,21001004,101,"2021/03/01 11:00:00","2099/12/31 23:59:59"
21001272,20,201,"通关主线关卡20-2 (普通)吧",1001,11020002,0,0,1,21001004,101,"2021/03/01 11:00:00","2099/12/31 23:59:59"
21001273,20,201,"通关主线关卡20-3 (普通)吧",1001,11020003,0,0,1,21001004,101,"2021/03/01 11:00:00","2099/12/31 23:59:59"
21001274,20,201,"通关主线关卡20-4 (普通)吧",1001,11020004,0,0,1,21001004,101,"2021/03/01 11:00:00","2099/12/31 23:59:59"
21001275,20,201,"通关主线关卡20-5 (普通)吧",1001,11020005,0,0,1,21001004,101,"2021/03/01 11:00:00","2099/12/31 23:59:59"
21001276,20,201,"通关主线关卡20-6 (普通)吧",1001,11020006,0,0,1,21001004,101,"2021/03/01 11:00:00","2099/12/31 23:59:59"
21001277,20,201,"通关主线关卡20-7 (普通)吧",1001,11020007,0,0,1,21001004,101,"2021/03/01 11:00:00","2099/12/31 23:59:59"
21001278,20,201,"通关主线关卡20-8 (普通)吧",1001,11020008,0,0,1,21001004,101,"2021/03/01 11:00:00","2099/12/31 23:59:59"
21001279,20,201,"通关主线关卡20-9 (普通)吧",1001,11020009,0,0,1,21001004,101,"2021/03/01 11:00:00","2099/12/31 23:59:59"
21001280,20,201,"通关主线关卡20-10 (普通)吧",1001,11020010,0,0,1,21001004,101,"2021/03/01 11:00:00","2099/12/31 23:59:59"
21001281,20,201,"通关主线关卡20-11 (普通)吧",1001,11020011,0,0,1,21001004,101,"2021/03/01 11:00:00","2099/12/31 23:59:59"
21001282,20,201,"通关主线关卡20-12 (普通)吧",1001,11020012,0,0,1,21001004,101,"2021/03/01 11:00:00","2099/12/31 23:59:59"
21001283,20,201,"通关主线关卡20-13 (普通)吧",1001,11020013,0,0,1,21001004,101,"2021/03/01 11:00:00","2099/12/31 23:59:59"
21001284,20,201,"通关主线关卡20-14 (普通)吧",1001,11020014,0,0,1,21001004,101,"2021/03/01 11:00:00","2099/12/31 23:59:59"
21002001,30,201,"通关主线关卡1-1 (困难)吧",1003,12001001,0,0,1,21002001,102,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21002002,30,201,"通关主线关卡1-2 (困难)吧",1003,12001002,0,0,1,21002001,102,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21002003,30,201,"通关主线关卡1-3 (困难)吧",1003,12001003,0,0,1,21002001,102,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21002004,30,201,"通关主线关卡2-1 (困难)吧",1003,12002001,0,0,1,21002002,102,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21002005,30,201,"通关主线关卡2-2 (困难)吧",1003,12002002,0,0,1,21002002,102,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21002006,30,201,"通关主线关卡2-3 (困难)吧",1003,12002003,0,0,1,21002002,102,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21002007,30,201,"通关主线关卡3-1 (困难)吧",1003,12003001,0,0,1,21002002,102,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21002008,30,201,"通关主线关卡3-2 (困难)吧",1003,12003002,0,0,1,21002002,102,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21002009,30,201,"通关主线关卡3-3 (困难)吧",1003,12003003,0,0,1,21002002,102,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21002010,30,201,"通关主线关卡4-1 (困难)吧",1003,12004001,0,0,1,21002003,102,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21002011,30,201,"通关主线关卡4-2 (困难)吧",1003,12004002,0,0,1,21002003,102,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21002012,30,201,"通关主线关卡4-3 (困难)吧",1003,12004003,0,0,1,21002003,102,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21002013,30,201,"通关主线关卡5-1 (困难)吧",1003,12005001,0,0,1,21002003,102,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21002014,30,201,"通关主线关卡5-2 (困难)吧",1003,12005002,0,0,1,21002003,102,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21002015,30,201,"通关主线关卡5-3 (困难)吧",1003,12005003,0,0,1,21002003,102,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21002016,30,201,"通关主线关卡6-1 (困难)吧",1003,12006001,0,0,1,21002004,102,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21002017,30,201,"通关主线关卡6-2 (困难)吧",1003,12006002,0,0,1,21002004,102,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21002018,30,201,"通关主线关卡6-3 (困难)吧",1003,12006003,0,0,1,21002004,102,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21002019,30,201,"通关主线关卡7-1 (困难)吧",1003,12007001,0,0,1,21002004,102,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21002020,30,201,"通关主线关卡7-2 (困难)吧",1003,12007002,0,0,1,21002004,102,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21002021,30,201,"通关主线关卡7-3 (困难)吧",1003,12007003,0,0,1,21002004,102,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21002022,30,201,"通关主线关卡8-1 (困难)吧",1003,12008001,0,0,1,21002004,102,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21002023,30,201,"通关主线关卡8-2 (困难)吧",1003,12008002,0,0,1,21002004,102,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21002024,30,201,"通关主线关卡8-3 (困难)吧",1003,12008003,0,0,1,21002004,102,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21002025,30,201,"通关主线关卡9-1 (困难)吧",1003,12009001,0,0,1,21002004,102,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21002026,30,201,"通关主线关卡9-2 (困难)吧",1003,12009002,0,0,1,21002004,102,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21002027,30,201,"通关主线关卡9-3 (困难)吧",1003,12009003,0,0,1,21002004,102,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21002028,30,201,"通关主线关卡10-1 (困难)吧",1003,12010001,0,0,1,21002004,102,"2020/05/25 15:00:00","2099/12/31 23:59:59"
21002029,30,201,"通关主线关卡10-2 (困难)吧",1003,12010002,0,0,1,21002004,102,"2020/05/25 15:00:00","2099/12/31 23:59:59"
21002030,30,201,"通关主线关卡10-3 (困难)吧",1003,12010003,0,0,1,21002004,102,"2020/05/25 15:00:00","2099/12/31 23:59:59"
21002031,30,201,"通关主线关卡11-1（困难）吧",1003,12011001,0,0,1,21002004,102,"2020/06/23 11:00:00","2099/12/31 23:59:59"
21002032,30,201,"通关主线关卡11-2（困难）吧",1003,12011002,0,0,1,21002004,102,"2020/06/23 11:00:00","2099/12/31 23:59:59"
21002033,30,201,"通关主线关卡11-3（困难）吧",1003,12011003,0,0,1,21002004,102,"2020/06/23 11:00:00","2099/12/31 23:59:59"
21002034,30,201,"通关主线关卡12-1（困难）吧",1003,12012001,0,0,1,21002004,102,"2020/07/20 11:00:00","2099/12/31 23:59:59"
21002035,30,201,"通关主线关卡12-2（困难）吧",1003,12012002,0,0,1,21002004,102,"2020/07/20 11:00:00","2099/12/31 23:59:59"
21002036,30,201,"通关主线关卡12-3（困难）吧",1003,12012003,0,0,1,21002004,102,"2020/07/20 11:00:00","2099/12/31 23:59:59"
21002037,30,201,"通关主线关卡13-1 (困难)吧",1003,12013001,0,0,1,21002004,102,"2020/08/18 11:00:00","2099/12/31 23:59:59"
21002038,30,201,"通关主线关卡13-2 (困难)吧",1003,12013002,0,0,1,21002004,102,"2020/08/18 11:00:00","2099/12/31 23:59:59"
21002039,30,201,"通关主线关卡13-3 (困难)吧",1003,12013003,0,0,1,21002004,102,"2020/08/18 11:00:00","2099/12/31 23:59:59"
21002040,30,201,"通关主线关卡14-1 (困难)吧",1003,12014001,0,0,1,21002004,102,"2020/09/15 11:00:00","2099/12/31 23:59:59"
21002041,30,201,"通关主线关卡14-2 (困难)吧",1003,12014002,0,0,1,21002004,102,"2020/09/15 11:00:00","2099/12/31 23:59:59"
21002042,30,201,"通关主线关卡14-3 (困难)吧",1003,12014003,0,0,1,21002004,102,"2020/09/15 11:00:00","2099/12/31 23:59:59"
21002043,30,201,"通关主线关卡15-1 (困难)吧",1003,12015001,0,0,1,21002004,102,"2020/10/09 11:00:00","2099/12/31 23:59:59"
21002044,30,201,"通关主线关卡15-2 (困难)吧",1003,12015002,0,0,1,21002004,102,"2020/10/09 11:00:00","2099/12/31 23:59:59"
21002045,30,201,"通关主线关卡15-3 (困难)吧",1003,12015003,0,0,1,21002004,102,"2020/10/09 11:00:00","2099/12/31 23:59:59"
21002046,30,201,"通关主线关卡16-1 (困难)吧",1003,12016001,0,0,1,21002004,102,"2020/11/10 11:00:00","2099/12/31 23:59:59"
21002047,30,201,"通关主线关卡16-2 (困难)吧",1003,12016002,0,0,1,21002004,102,"2020/11/10 11:00:00","2099/12/31 23:59:59"
21002048,30,201,"通关主线关卡16-3 (困难)吧",1003,12016003,0,0,1,21002004,102,"2020/11/10 11:00:00","2099/12/31 23:59:59"
21002049,30,201,"通关主线关卡17-1 (困难)吧",1003,12017001,0,0,1,21002004,102,"2020/11/30 11:00:00","2099/12/31 23:59:59"
21002050,30,201,"通关主线关卡17-2 (困难)吧",1003,12017002,0,0,1,21002004,102,"2020/11/30 11:00:00","2099/12/31 23:59:59"
21002051,30,201,"通关主线关卡17-3 (困难)吧",1003,12017003,0,0,1,21002004,102,"2020/11/30 11:00:00","2099/12/31 23:59:59"
21002052,30,201,"通关主线关卡18-1 (困难)吧",1003,12018001,0,0,1,21002004,102,"2020/12/30 11:00:00","2099/12/31 23:59:59"
21002053,30,201,"通关主线关卡18-2 (困难)吧",1003,12018002,0,0,1,21002004,102,"2020/12/30 11:00:00","2099/12/31 23:59:59"
21002054,30,201,"通关主线关卡18-3 (困难)吧",1003,12018003,0,0,1,21002004,102,"2020/12/30 11:00:00","2099/12/31 23:59:59"
21002055,30,201,"通关主线关卡19-1 (困难)吧",1003,12019001,0,0,1,21002004,102,"2021/02/01 11:00:00","2099/12/31 23:59:59"
21002056,30,201,"通关主线关卡19-2 (困难)吧",1003,12019002,0,0,1,21002004,102,"2021/02/01 11:00:00","2099/12/31 23:59:59"
21002057,30,201,"通关主线关卡19-3 (困难)吧",1003,12019003,0,0,1,21002004,102,"2021/02/01 11:00:00","2099/12/31 23:59:59"
21002058,30,201,"通关主线关卡20-1 (困难)吧",1003,12020001,0,0,1,21002004,102,"2021/03/01 11:00:00","2099/12/31 23:59:59"
21002059,30,201,"通关主线关卡20-2 (困难)吧",1003,12020002,0,0,1,21002004,102,"2021/03/01 11:00:00","2099/12/31 23:59:59"
21002060,30,201,"通关主线关卡20-3 (困难)吧",1003,12020003,0,0,1,21002004,102,"2021/03/01 11:00:00","2099/12/31 23:59:59"
21003001,40,102,"收集30个通关评级的☆吧",1002,0,0,0,30,21003001,101,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21003002,40,102,"收集60个通关评级的☆吧",1002,0,0,0,60,21003001,101,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21003003,40,102,"收集90个通关评级的☆吧",1002,0,0,0,90,21003001,101,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21003004,40,102,"收集120个通关评级的☆吧",1002,0,0,0,120,21003001,101,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21003005,40,102,"收集150个通关评级的☆吧",1002,0,0,0,150,21003001,101,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21003006,40,102,"收集180个通关评级的☆吧",1002,0,0,0,180,21003001,101,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21003007,40,102,"收集210个通关评级的☆吧",1002,0,0,0,210,21003001,101,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21003008,40,102,"收集240个通关评级的☆吧",1002,0,0,0,240,21003001,101,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21003009,40,102,"收集270个通关评级的☆吧",1002,0,0,0,270,21003001,101,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21003010,40,102,"收集300个通关评级的☆吧",1002,0,0,0,300,21003001,101,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21003011,40,102,"收集330个通关评级的☆吧",1002,0,0,0,330,21003001,101,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21003012,40,102,"收集360个通关评级的☆吧",1002,0,0,0,360,21003001,101,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21003013,40,102,"收集390个通关评级的☆吧",1002,0,0,0,390,21003001,101,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21003014,40,102,"收集420个通关评级的☆吧",1002,0,0,0,420,21003001,101,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21003015,40,102,"收集450个通关评级的☆吧",1002,0,0,0,450,21003001,101,"2020/01/01 0:00:00","2099/12/31 23:59:59"
21003016,40,102,"收集480个通关评级的☆吧",1002,0,0,0,480,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003017,40,102,"收集510个通关评级的☆吧",1002,0,0,0,510,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003018,40,102,"收集540个通关评级的☆吧",1002,0,0,0,540,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003019,40,102,"收集570个通关评级的☆吧",1002,0,0,0,570,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003020,40,102,"收集600个通关评级的☆吧",1002,0,0,0,600,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003021,40,102,"收集630个通关评级的☆吧",1002,0,0,0,630,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003022,40,102,"收集660个通关评级的☆吧",1002,0,0,0,660,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003023,40,102,"收集690个通关评级的☆吧",1002,0,0,0,690,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003024,40,102,"收集720个通关评级的☆吧",1002,0,0,0,720,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003025,40,102,"收集750个通关评级的☆吧",1002,0,0,0,750,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003026,40,102,"收集780个通关评级的☆吧",1002,0,0,0,780,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003027,40,102,"收集810个通关评级的☆吧",1002,0,0,0,810,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003028,40,102,"收集840个通关评级的☆吧",1002,0,0,0,840,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003029,40,102,"收集870个通关评级的☆吧",1002,0,0,0,870,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003030,40,102,"收集900个通关评级的☆吧",1002,0,0,0,900,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003031,40,102,"收集930个通关评级的☆吧",1002,0,0,0,930,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003032,40,102,"收集960个通关评级的☆吧",1002,0,0,0,960,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003033,40,102,"收集990个通关评级的☆吧",1002,0,0,0,990,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
21003034,40,102,"收集1020个通关评级的☆吧",1002,0,0,0,1020,21003001,101,"2020/05/15 11:00:00","2099/12/31 23:59:59"
