command_id,drama_id,command_type,param_01,param_02,param_03,param_04,param_05,param_06,param_07,param_08
205011,205,3,1,cgg_shock,0,cgg_idle_shock,1,0.2,0,""
205012,205,3,102511,cgg_talk_sad2,1,"",1,0.2,0,""
205013,205,91,205007,"","","","","","",""
205014,205,93,0.5,0,"","","","","",""
205015,205,3,102511,cgg_idle_def,1,"","",0.2,"",""
205016,205,3,1,cgg_idle_reaction4,1,"","",0.2,"",""
205017,205,12,1,2,1.4,"","",0.2,"",""
205018,205,93,3,0,"","","","","",""
205019,205,3,1,cgg_idle_normal,1,"","",0.2,"",""
205020,205,3,102511,cgg_idle_tsun,1,"","",0.2,"",""
205021,205,12,102511,5,1.4,"","",0.2,"",""
205022,205,93,3,0,"","","","","",""
205023,205,3,102511,cgg_idle_def,1,"","",0.2,"",""
205024,205,3,1,cgg_idle_surprise_sad,1,"","",0.2,"",""
205025,205,12,1,1,1.4,"","",0.2,"",""
205026,205,93,3,0,"","","","","",""
205027,205,3,1,cgg_idle_normal,1,"","",0.2,"",""
205028,205,3,102511,cgg_talk_sad2,1,"","",0.2,"",""
205029,205,12,102511,15,1.4,"","",0.2,"",""
205030,205,93,3,0,"","","","","",""
205031,205,101,205015,0,"","","","","",""
205032,205,22,0,0.5,"","","","","",""
205033,205,6,1,1,1,1,0,0.1,0,""
205034,205,6,102511,1,1,1,0,0.1,0,""
205035,205,93,0.1,0,"","","","","",""
205036,205,3,1,cgg_idle_normal,1,"","",0,"",""
205037,205,3,102511,cgg_idle_def,1,"","",0,"",""
206001,206,5,1,1,100,-420,-230,160,0,cgg_idle_normal
206002,206,1,1,110911,100,420,-230,1.6,1,cgg_idle_def
206003,206,6,1,1,1,1,1,0.1,0,""
206004,206,6,110911,1,1,1,1,0.1,0,""
206005,206,93,0.2,0,"","","","","",""
206006,206,21,vo_minigame_1007,vo_minigame_1007_top_talk_12_018,0,0,"","","",""
206007,206,11,110911,"そこそこ揃いましたね\nカルミナそこそこ侍の\n称号をあげますので\nほら、無心で回す！",6,0,0,0,0,0
206008,206,3,1,cgg_talk_doya,0,cgg_idle_doya,1,0.2,0,""
206009,206,3,110911,cgg_talk_joy1_normal,1,"","",0.2,"",""
206010,206,93,2.3,0,"","","","","",""
206011,206,3,1,cgg_idle_surprise2,1,"","",0.2,"",""
206012,206,3,110911,cgg_talk_joy3_blink2,1,"","",0.2,"",""
206013,206,93,3.2,0,"","","","","",""
206014,206,3,1,cgg_talk_handsup,0,cgg_idle_reaction1,1,0.2,0,""
206015,206,3,110911,cgg_talk_guts_anger_NoBlink,0,cgg_idle_guts_anger,1,0.2,0,""
206016,206,91,206007,"","","","","","",""
206017,206,93,0.5,0,"","","","","",""
206018,206,3,110911,cgg_idle_def,1,"","",0.2,"",""
206019,206,3,1,cgg_talk_doya,0,cgg_idle_doya,1,0.2,0,""
206020,206,12,1,10,1.4,"","",0.2,"",""
206021,206,93,3,0,"","","","","",""
206022,206,3,1,cgg_idle_normal,1,"","",0.2,"",""
206023,206,3,110911,cgg_talk_sad,1,"","",0.2,"",""
206024,206,12,110911,5,1.4,"","",0.2,"",""
206025,206,93,3,0,"","","","","",""
206026,206,3,110911,cgg_idle_def,1,"","",0.2,"",""
206027,206,3,1,cgg_surprise2,0,cgg_idle_surprise2,1,0.2,0,""
206028,206,12,1,4,1.4,"","",0.2,"",""
206029,206,93,3,0,"","","","","",""
206030,206,3,1,cgg_idle_normal,1,"","",0.2,"",""
206031,206,3,110911,cgg_talk_guts_anger,0,cgg_idle_guts_anger,1,0.2,0,""
206032,206,12,110911,11,1.4,"","",0.2,"",""
206033,206,93,3,0,"","","","","",""
206034,206,101,206018,0,"","","","","",""
206035,206,22,0,0.5,"","","","","",""
206036,206,6,1,1,1,1,0,0.1,0,""
206037,206,6,110911,1,1,1,0,0.1,0,""
206038,206,93,0.1,0,"","","","","",""
206039,206,3,1,cgg_idle_normal,1,"","",0,"",""
206040,206,3,110911,cgg_idle_def,1,"","",0,"",""
301001,301,5,1,1,100,-420,-230,160,0,cgg_idle_normal
301002,301,1,1,105811,100,420,-230,1.6,1,cgg_idle_def
301003,301,6,1,1,1,1,1,0.1,0,""
301004,301,6,105811,1,1,1,1,0.1,0,""
301005,301,93,0.2,0,"","","","","",""
301006,301,21,vo_minigame_1007,vo_minigame_1007_top_talk_13_019,0,0,"","",3,""
301007,301,11,105811,"やばいですね☆\nオールコンプリート\nですよ♪\nパチパチパチ～☆",6,0,0,0,0,0
301008,301,3,1,cgg_idle_reaction1,1,"","",0.2,"",""
301009,301,3,105811,cgg_surprise_kira,0,cgg_talk_surprise_kira,1,0.2,0,""
301010,301,93,1.7,0,"","","","","",""
301011,301,3,1,cgg_talk_nod,0,cgg_idle_nod,1,0.2,0,""
301012,301,3,105811,cgg_talk_joy1_normal,1,"","",0.2,"",""
301013,301,93,1.8,0,"","","","","",""
301014,301,3,1,cgg_joy,0,cgg_idle_reaction3,1,0.2,0,""
301015,301,3,105811,cgg_handclap_def_N,0,cgg_idle_def,1,0.2,0.2,""
301016,301,91,301007,"","","","","","",""
301017,301,93,0.5,0,"","","","","",""
301018,301,3,1,cgg_talk_doya,0,cgg_idle_doya,1,0.2,0,""
301019,301,12,1,10,1.4,"","",0.2,"",""
301020,301,93,3,0,"","","","","",""
301021,301,3,1,cgg_idle_normal,1,"","",0.2,"",""
301022,301,3,105811,cgg_surprise_kira,0,cgg_talk_surprise_kira,1,0.2,0,""
301023,301,12,105811,7,1.4,"","",0.2,"",""
301024,301,93,3,0,"","","","","",""
301025,301,3,105811,cgg_idle_def,1,"","",0.2,"",""
301026,301,3,1,cgg_idle_surprise3,1,"","",0.2,"",""
301027,301,12,1,6,1.4,"","",0.2,"",""
301028,301,93,3,0,"","","","","",""
301029,301,3,1,cgg_idle_normal,1,"","",0.2,"",""
301030,301,3,105811,cgg_idle_joy3,1,"","",0.1,"",""
301031,301,12,105811,10,1.4,"","",0.2,"",""
301032,301,93,3,0,"","","","","",""
301033,301,3,105811,cgg_idle_def,1,"","",0.2,"",""
301034,301,101,301018,0,"","","","","",""
301035,301,22,0,0.5,"","","","","",""
301036,301,6,1,1,1,1,0,0.1,0,""
301037,301,6,105811,1,1,1,0,0.1,0,""
301038,301,93,0.1,0,"","","","","",""
301039,301,3,1,cgg_idle_normal,1,"","",0,"",""
301040,301,3,105811,cgg_idle_def,1,"","",0,"",""
302001,302,5,1,1,100,-420,-230,160,0,cgg_idle_normal
302002,302,1,1,105911,100,420,-230,1.6,1,cgg_idle_def
302003,302,6,1,1,1,1,1,0.1,0,""
302004,302,6,105911,1,1,1,1,0.1,0,""
302005,302,93,0.2,0,"","","","","",""
302006,302,21,vo_minigame_1007,vo_minigame_1007_top_talk_14_020,0,0,"","","",""
302007,302,11,105911,"主さま…\n見事な収集ぶりで\nございました\nさすがでございます",6,0,0,0,0,0
302008,302,3,1,cgg_idle_reaction5,1,"","",0.2,"",""
302009,302,3,105911,cgg_talk_joy3,1,"","",0.2,"",""
302010,302,93,4.5,0,"","","","","",""
302011,302,3,1,cgg_talk_doya,0,cgg_idle_doya,1,0.2,0,""
302012,302,3,105911,cgg_talk_wish,1,"","",0.2,"",""
302013,302,91,302007,"","","","","","",""
302014,302,93,0.5,0,"","","","","",""
302015,302,3,105911,cgg_idle_def,1,"","",0.2,"",""
302016,302,3,1,cgg_talk_nod,0,cgg_idle_nod,1,0.2,0,""
302017,302,12,1,6,1.4,"","",0.2,"",""
302018,302,93,3,0,"","","","","",""
302019,302,3,1,cgg_idle_normal,1,"","",0.2,"",""
302020,302,3,105911,cgg_talk_joy3_blink,1,"","",0.2,"",""
302021,302,12,105911,7,1.4,"","",0.2,"",""
302022,302,93,3,0,"","","","","",""
302023,302,3,105911,cgg_idle_def,1,"","",0.2,"",""
302024,302,3,1,cgg_idle_reaction3,1,"","",0.2,"",""
302025,302,12,1,10,1.4,"","",0.2,"",""
302026,302,93,3,0,"","","","","",""
302027,302,3,1,cgg_idle_normal,1,"","",0.2,"",""
302028,302,3,105911,cgg_talk_guts,0,cgg_idle_guts,1,0.2,0,""
302029,302,12,105911,11,1.4,"","",0.2,"",""
302030,302,93,3,0,"","","","","",""
302031,302,101,302015,0,"","","","","",""
302032,302,22,0,0.5,"","","","","",""
302033,302,6,1,1,1,1,0,0.1,0,""
302034,302,6,105911,1,1,1,0,0.1,0,""
302035,302,93,0.1,0,"","","","","",""
302036,302,3,1,cgg_idle_normal,1,"","",0,"",""
302037,302,3,105911,cgg_idle_def,1,"","",0,"",""
303001,303,5,1,1,100,-420,-230,160,0,cgg_idle_normal
303002,303,1,1,106011,100,420,-230,1.6,1,cgg_idle_def
303003,303,6,1,1,1,1,1,0.1,0,""
303004,303,6,106011,1,1,1,1,0.1,0,""
303005,303,93,0.2,0,"","","","","",""
303006,303,21,vo_minigame_1007,vo_minigame_1007_top_talk_15_021,0,0,"","","",""
303007,303,11,106011,"へぇ、全部揃えちゃう\nなんて、あんたも\n頑張ったじゃない\nま、褒めてあげるわ",6,0,0,0,0,0
303008,303,3,1,cgg_talk_doya,0,cgg_idle_doya,1,0.2,0,""
303009,303,3,106011,cgg_surprise,0,cgg_talk_surprise1,1,0.2,0,""
303010,303,93,3,0,"","","","","",""
303011,303,3,106011,cgg_talk_joy1_normal,1,"","",0.2,"",""
303012,303,93,2.1,0,"","","","","",""
303013,303,3,1,cgg_talk_handsup,0,cgg_idle_reaction1,1,0.2,0,""
303014,303,3,106011,cgg_talk_doya,0,cgg_idle_doya,1,0.2,0,""
303015,303,91,303007,"","","","","","",""
303016,303,93,0.5,0,"","","","","",""
303017,303,3,106011,cgg_idle_def,1,"","",0.2,"",""
303018,303,3,1,cgg_talk_doya,0,cgg_idle_doya,1,0.2,0,""
303019,303,12,1,6,1.4,"","",0.2,"",""
303020,303,93,3,0,"","","","","",""
303021,303,3,1,cgg_idle_normal,1,"","",0.2,"",""
303022,303,3,106011,cgg_surprise,0,cgg_talk_surprise1,1,0.2,0,""
303023,303,12,106011,4,1.4,"","",0.2,"",""
303024,303,93,3,0,"","","","","",""
303025,303,3,106011,cgg_idle_def,1,"","",0.2,"",""
303026,303,3,1,cgg_talk_guts2,0,cgg_idle_guts2,1,0.2,0,""
303027,303,12,1,7,1.4,"","",0.2,"",""
303028,303,93,3,0,"","","","","",""
303029,303,3,1,cgg_idle_normal,1,"","",0.2,"",""
303030,303,3,106011,cgg_idle_bitter,1,"","",0.2,"",""
303031,303,12,106011,1,1.4,"","",0.2,"",""
303032,303,93,3,0,"","","","","",""
303033,303,101,303017,0,"","","","","",""
303034,303,22,0,0.5,"","","","","",""
303035,303,6,1,1,1,1,0,0.1,0,""
303036,303,6,106011,1,1,1,0,0.1,0,""
303037,303,93,0.1,0,"","","","","",""
303038,303,3,1,cgg_idle_normal,1,"","",0,"",""
303039,303,3,106011,cgg_idle_def,1,"","",0,"",""
304001,304,5,1,1,100,-420,-230,160,0,cgg_idle_normal
304002,304,1,1,106411,100,420,-230,1.6,1,cgg_idle_def
304003,304,6,1,1,1,1,1,0.1,0,""
304004,304,6,106411,1,1,1,1,0.1,0,""
304005,304,93,0.2,0,"","","","","",""
304006,304,21,vo_minigame_1007,vo_minigame_1007_top_talk_16_022,0,0,"","","",""
304007,304,11,106411,"すごいわね…\n全部のグッズが\n並んでいるのを見ると\n壮観だわ",5,0,0,0,0,0
304008,304,3,1,cgg_talk_doya,0,cgg_idle_doya,1,0.2,0,""
304009,304,3,106411,cgg_surprise_dere,0,cgg_talk_surprise_dere,2,0.2,0,""
304010,304,93,5.2,0,"","","","","",""
304011,304,3,106411,cgg_talk_joy3,1,"","",0.2,"",""
304012,304,91,304007,"","","","","","",""
304013,304,93,0.5,0,"","","","","",""
304014,304,3,106411,cgg_idle_def,1,"","",0.2,"",""
304015,304,3,1,cgg_idle_surprise3,1,"","",0.2,"",""
304016,304,12,1,6,1.4,"","",0.2,"",""
304017,304,93,3,0,"","","","","",""
304018,304,3,1,cgg_idle_normal,1,"","",0.2,"",""
304019,304,3,106411,cgg_talk_joy1,1,"","",0.2,"",""
304020,304,12,106411,10,1.4,"","",0.2,"",""
304021,304,93,3,0,"","","","","",""
304022,304,3,106411,cgg_idle_def,1,"","",0.2,"",""
304023,304,3,1,cgg_talk_doya,0,cgg_idle_doya,1,0.2,0,""
304024,304,12,1,6,1.4,"","",0.2,"",""
304025,304,93,3,0,"","","","","",""
304026,304,3,1,cgg_idle_normal,1,"","",0.2,"",""
304027,304,3,106411,cgg_surprise_kira,0,cgg_talk_surprise_kira,1,0.2,0,""
304028,304,12,106411,7,1.4,"","",0.2,"",""
304029,304,93,3,0,"","","","","",""
304030,304,101,304015,0,"","","","","",""
304031,304,22,0,0.5,"","","","","",""
304032,304,6,1,1,1,1,0,0.1,0,""
304033,304,6,106411,1,1,1,0,0.1,0,""
304034,304,93,0.1,0,"","","","","",""
304035,304,3,1,cgg_idle_normal,1,"","",0,"",""
304036,304,3,106411,cgg_idle_def,1,"","",0,"",""
305001,305,5,1,1,100,-420,-230,160,0,cgg_idle_normal
305002,305,1,1,110911,100,420,-230,1.6,1,cgg_idle_def
305003,305,6,1,1,1,1,1,0.1,0,""
305004,305,6,110911,1,1,1,1,0.1,0,""
305005,305,93,0.2,0,"","","","","",""
305006,305,21,vo_minigame_1007,vo_minigame_1007_top_talk_17_023,0,0,"","","",""
305007,305,11,110911,"フルコンプおめです！\nようやく始まりますね\n先輩の果てしなく長い\nカルミナすこすこ道が",6,0,0,0,0,0
305008,305,3,1,cgg_talk_doya,0,cgg_idle_doya,1,0.2,0,""
305009,305,3,110911,cgg_talk_joy1,1,"","",0.2,"",""
305010,305,93,1.9,0,"","","","","",""
305011,305,3,1,cgg_idle_nod,1,"","",0.2,"",""
305012,305,3,110911,cgg_talk_joy3_dere,1,"","",0.2,"",""
305013,305,91,305007,"","","","","","",""
305014,305,93,0.5,0,"","","","","",""
305015,305,3,110911,cgg_idle_def,1,"","",0.2,"",""
305016,305,3,1,cgg_talk_doya,0,cgg_idle_doya,1,0.2,0,""
305017,305,12,1,6,1.4,"","",0.2,"",""
305018,305,93,3,0,"","","","","",""
305019,305,3,1,cgg_idle_normal,1,"","",0.2,"",""
305020,305,3,110911,cgg_talk_joy3,1,"","",0.2,"",""
305021,305,12,110911,10,1.4,"","",0.2,"",""
305022,305,93,3,0,"","","","","",""
305023,305,3,110911,cgg_idle_def,1,"","",0.2,"",""
305024,305,3,1,cgg_idle_reaction3,1,"","",0.2,"",""
305025,305,12,1,10,1.4,"","",0.2,"",""
305026,305,93,3,0,"","","","","",""
305027,305,3,1,cgg_idle_normal,1,"","",0.2,"",""
305028,305,3,110911,cgg_talk_arm_crossed,0,cgg_idle_arm_crossed,1,0.2,0,""
305029,305,12,110911,7,1.4,"","",0.2,"",""
305030,305,93,3,0,"","","","","",""
305031,305,101,305015,0,"","","","","",""
305032,305,22,0,0.5,"","","","","",""
305033,305,6,1,1,1,1,0,0.1,0,""
305034,305,6,110911,1,1,1,0,0.1,0,""
305035,305,93,0.1,0,"","","","","",""
305036,305,3,1,cgg_idle_normal,1,"","",0,"",""
305037,305,3,110911,cgg_idle_def,1,"","",0,"",""
306001,306,5,1,1,100,-420,-230,160,0,cgg_idle_normal
306002,306,1,1,117211,100,290,-230,1.6,1,cgg_idle_def
306003,306,1,1,117311,101,405,-230,1.6,1,cgg_idle_def
306004,306,1,1,117411,102,520,-230,1.6,1,cgg_idle_def
306005,306,6,1,1,1,1,1,0.1,0,""
306006,306,6,117211,1,1,1,1,0.1,0,""
306007,306,6,117311,1,1,1,1,0.1,0,""
306008,306,6,117411,1,1,1,1,0.1,0,""
306009,306,93,0.2,0,"","","","","",""
306010,306,21,vo_minigame_1007,vo_minigame_1007_top_talk_18_024,0,0,"","","",""
306011,306,11,117211,"私たちのグッズを\n全部集めてくれて\nありがとう♪",7,0,0,0,0,0
306012,306,3,1,cgg_idle_reaction1,1,"","",0.2,"",""
306013,306,3,117211,cgg_talk_joy1_normal,1,"","",0.2,"",""
306014,306,93,2.4,0,"","","","","",""
306015,306,3,1,cgg_joy,0,cgg_idle_reaction3,1,0.2,0,""
306016,306,3,117211,cgg_talk_surprise_nozomi,1,"","",0.2,"",""
306017,306,91,306011,"","","","","","",""
306018,306,3,117211,cgg_idle_def,1,"","",0.2,"",""
306019,306,21,vo_minigame_1007,vo_minigame_1007_top_talk_18_025,0,0,"","","",""
306020,306,11,117311,"全部集めてしまう\nなんて、驚きました\nおめでとうございます",5,0,0,0,0,0
306021,306,3,1,cgg_talk_doya,0,cgg_idle_doya,1,0.2,0,""
306022,306,3,117311,cgg_talk_surprise1,1,"","",0.2,"",""
306023,306,93,4.5,0,"","","","","",""
306024,306,3,1,cgg_idle_reaction5,1,"","",0.2,"",""
306025,306,3,117311,cgg_talk_wish,1,"","",0.2,"",""
306026,306,91,306020,"","","","","","",""
306027,306,3,117311,cgg_idle_def,1,"","",0.2,"",""
306028,306,21,vo_minigame_1007,vo_minigame_1007_top_talk_18_026,0,0,"","","",""
306029,306,11,117411,"せっかく\n揃えたんですから\nその…大事にして\nくださいよ！",5,0,0,0,0,0
306030,306,3,1,cgg_idle_surprise1,1,"","",0.2,"",""
306031,306,3,117411,cgg_idle_tsun,1,"","",0.2,"",""
306032,306,93,4.3,0,"","","","","",""
306033,306,3,1,cgg_talk_guts2,0,cgg_idle_guts2,1,0.2,0,""
306034,306,3,117411,cgg_talk_joy1,1,"","",0.2,"",""
306035,306,91,306029,"","","","","","",""
306036,306,93,0.5,0,"","","","","",""
306037,306,3,117411,cgg_idle_def,1,"","",0.2,"",""
306038,306,3,1,cgg_idle_normal,1,"","",0.2,"",""
306039,306,3,117211,cgg_talk_joy1,1,"","",0.2,"",""
306040,306,12,117211,10,1.4,"","",0.2,"",""
306041,306,93,3,0,"","","","","",""
306042,306,3,117211,cgg_idle_def,1,"","",0.2,"",""
306043,306,3,117311,cgg_talk_wish,1,"","",0.2,"",""
306044,306,12,117311,7,1.4,"","",0.2,"",""
306045,306,93,3,0,"","","","","",""
306046,306,3,117311,cgg_idle_def,1,"","",0.2,"",""
306047,306,3,117411,cgg_talk_guts,0,cgg_idle_guts,1,0.2,0,""
306048,306,12,117411,4,1.4,"","",0.2,"",""
306049,306,93,3,0,"","","","","",""
306050,306,3,117411,cgg_idle_def,1,"","",0.2,"",""
306051,306,3,1,cgg_idle_reaction3,1,"","",0.2,"",""
306052,306,12,1,6,1.4,"","",0.2,"",""
306053,306,93,3,0,"","","","","",""
306054,306,101,306038,0,"","","","","",""
306055,306,22,0,0.5,"","","","","",""
306056,306,6,1,1,1,1,0,0.1,0,""
306057,306,6,117211,1,1,1,0,0.1,0,""
306058,306,6,117311,1,1,1,0,0.1,0,""
306059,306,6,117411,1,1,1,0,0.1,0,""
306060,306,93,0.1,0,"","","","","",""
306061,306,3,1,cgg_idle_normal,1,"","",0,"",""
306062,306,3,117211,cgg_idle_def,1,"","",0,"",""
306063,306,3,117311,cgg_idle_def,1,"","",0,"",""
306064,306,3,117411,cgg_idle_def,1,"","",0,"",""
