equipment_id,equipment_name,description,promotion_level,hp,atk,magic_str,def,magic_def,physical_critical,magic_critical,wave_hp_recovery,wave_energy_recovery,dodge,physical_penetrate,magic_penetrate,life_steal,hp_recovery_rate,energy_recovery_rate,energy_reduce_rate,accuracy
104523,"福音之冠","魔法帽子",4,20.0,0.0,9.0,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104551,"元素之心","攻击饰品",4,0.0,13.2,0.0,0.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
104552,"太阳护身符","攻击饰品",4,0.0,14.0,0.0,0.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
104553,"焰帝戒指","攻击饰品",4,40.0,14.8,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104554,"猫神吊坠","命中饰品",4,0.0,10.8,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0
104581,"替身手镯","防御饰品",4,48.0,0.0,2.0,1.0,1.2,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104582,"月之手镯","防御饰品",4,60.0,0.0,0.0,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104583,"圣信徒吊坠","防御饰品",4,40.0,0.0,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
104611,"新月的悲叹","魔法饰品",4,20.0,0.0,12.0,0.0,0.0,0.0,1.2,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104612,"龙之泪","魔法饰品",4,24.0,0.0,14.0,0.0,0.0,0.0,1.6,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104613,"大贤者宝珠","魔法饰品",4,0.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105011,"闪电之刃","剑",5,24.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
105012,"天开圣剑","剑",5,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
105041,"百华白樱刀","刀",5,0.0,23.6,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
105042,"流祸苍刃","刀",5,0.0,24.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0
105071,"翡翠匕首","短剑",5,24.0,20.0,0.0,0.0,0.0,4.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105072,"熔岩短剑","短剑",5,8.0,23.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
105101,"月形拳套","拳套",5,0.0,24.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
105102,"深红爪","拳套",5,0.0,26.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105131,"白银大翼弓","弓",5,0.0,20.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
105132,"深渊之弓","弓",5,0.0,22.0,0.0,0.0,0.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
105161,"冰霜矛","矛",5,0.0,19.6,0.0,0.8,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105162,"风神矛","矛",5,0.0,18.4,0.0,0.8,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105191,"死灵斧","斧",5,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2
105192,"神判圣斧","斧",5,0.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
105221,"异界法杖","攻击法杖",5,0.0,0.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
105222,"创世法杖","攻击法杖",5,0.0,0.0,22.0,0.0,0.0,0.0,2.4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105251,"火精灵法杖","回复法杖",5,0.0,0.0,19.0,0.0,0.8,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0
105252,"神花圣杖","回复法杖",5,0.0,0.0,18.4,0.4,0.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
105281,"幻影铠甲","轻甲",5,20.0,6.4,0.0,1.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
105282,"九天之铠","轻甲",5,16.0,8.4,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105311,"苍辉之铠","重甲",5,24.0,0.0,0.0,2.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105312,"圣樱之铠","重甲",5,0.0,0.0,0.0,2.2,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105341,"神盾战衣","衣服",5,20.0,6.8,0.0,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
105342,"少女服","衣服",5,32.0,0.0,0.0,1.2,2.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105371,"纯洁巫女服","魔法服",5,24.0,0.0,4.0,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
105372,"女皇长袍","魔法服",5,0.0,0.0,8.6,1.0,1.4,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105401,"星咏圆盾","盾",5,0.0,10.8,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105431,"地狱胫甲","鞋",5,12.0,6.0,0.0,1.6,1.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105521,"忘哭之冠","魔法帽子",5,20.0,0.0,9.6,0.6,1.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105522,"白祈圣冠","魔法帽子",5,0.0,0.0,4.4,1.2,2.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105551,"千禧耳环","攻击饰品",5,14.0,12.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
105552,"赫怒龙吊坠","攻击饰品",5,0.0,16.8,0.0,0.0,0.0,2.6,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105581,"精灵王护石","防御饰品",5,40.0,0.0,0.0,2.0,1.2,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105582,"人鱼公主的灵泪","防御饰品",5,12.0,0.0,0.0,2.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
105611,"海神耳饰","魔法饰品",5,0.0,0.0,15.6,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
105612,"圣兽的祈祷","魔法饰品",5,28.0,0.0,16.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
